code,label
public Object <w> set Body </w> ( Object handle ) { List < String > bodies = null ; if ( handle instanceof <w> Opaque Expression </w> ) { bodies = ( ( <w> Opaque Expression </w> ) handle ) . <w> get Bodies </w> ( ) ; } else if ( handle instanceof <w> Opaque Behavior </w> ) { bodies = ( ( <w> Opaque Behavior </w> ) handle ) . <w> get Bodies </w> ( ) ; } else { throw new <w> Illegal Argument Exception </w> ( <str-literal> <str-literal> <str-literal> + <str-literal> <str-literal> <str-literal> ) ; <comment> } <comment> if ( bodies . size ( ) > 1 ) { throw new <w> Illegal State Exception </w> ( <str-literal> <str-literal> <str-literal> ) ; <comment> } bodies . clear ( ) ; bodies . add ( body ) ; return handle ; },1
public <w> Pipeline Options </w> <w> get Pipeline Options </w> ( ) { return options ; },0
<comment> public String [ ] <w> token Image </w> ;,0
public Count ( ) { super ( 0 ) ; },0
<comment> public static final double <w> MIN _ LON _ RADIANS </w> = <w> TO _ RADIANS </w> * <w> MIN _ LON _ INCL </w> ;,0
private final long <w> max Cache Size Bytes </w> ;,0
public Name <w> get Function Name </w> ( ) { return <w> function Name </w> ; },0
<comment> private final short acks ;,0
"public void output ( <w> Output T </w> output ) { output ( <w> main Output Tag </w> , output ) ; }",0
public static final long <w> DEFAULT _ FAILURE _ DELAY _ MS </w> = 15000 ;,0
public void <w> To Source </w> ( <w> String Builder </w> sb ) { Test . <w> To Source </w> ( sb ) ; sb . append ( <str-literal> <str-literal> <str-literal> ) ; Left . <w> To Source </w> ( sb ) ; sb . append ( <str-literal> <str-literal> <str-literal> ) ; Right . <w> To Source </w> ( sb ) ; },1
public void <w> To Source </w> ( <w> String Builder </w> sb ) { sb . append ( <str-literal> <str-literal> <str-literal> ) ; this . <w> New Line </w> ( sb ) ; },1
"private void <w> validate Repositories </w> ( <w> Settings Problem Collector </w> problems { Set < String > <w> repo Ids </w> = new <w> Hash Set </w> < > ( ) ; for ( Repository repository : repositories ) { <w> validate String Not Empty </w> ( problems , prefix + <str-literal> <str-literal> <str-literal> , repository . <w> get Id </w> ( ) , repository . <w> get Url </w> ( ) ) ; <w> validate Banned Characters </w> ( problems , prefix + <str-literal> <str-literal> <str-literal> , Severity . WARNING , repository . <w> get Id </w> ( ) , null , <w> ILLEGAL _ REPO _ ID _ CHARS </w> ) ; if ( <str-literal> <str-literal> <str-literal> . equals ( repository . <w> get Id </w> ( ) ) ) { <w> add Violation </w> ( problems , Severity . WARNING , prefix + <str-literal> <str-literal> <str-literal> , null , <str-literal> <str-literal> <str-literal> + <str-literal> <str-literal> <str-literal> + <str-literal> <str-literal> <str-literal> ) ; } if ( ! <w> repo Ids </w> . add ( repository . <w> get Id </w> ( ) ) ) { <w> add Violation </w> ( problems , Severity . WARNING , prefix + <str-literal> <str-literal> <str-literal> , null , <str-literal> <str-literal> <str-literal> + repository . <w> get Id </w> ( ) ) ; } <w> validate String Not Empty </w> ( problems , prefix + <str-literal> <str-literal> <str-literal> , repository . <w> get Url </w> ( ) , repository . <w> get Id </w> ( ) ) ; if ( <str-literal> <str-literal> <str-literal> . equals ( repository . <w> get Layout </w> ( ) ) ) { <w> add Violation </w> ( problems , Severity . WARNING , prefix + <str-literal> <str-literal> <str-literal> , repository . <w> get Id </w> ( ) , <str-literal> <str-literal> <str-literal> ) ; } } }",1
<comment> protected static final boolean <w> SERVER _ USE _ COOKIES </w> = true ;,0
<comment> private static void <w> check Hosts File </w> ( ) { try { <w> Inet Address </w> . <w> get Local Host </w> ( ) ; } catch ( <w> Unknown Host Exception </w> e ) { System . err . println ( <str-literal> <str-literal> <str-literal> ) ; e . <w> print Stack Trace </w> ( System . err ) ; System . err . println ( <str-literal> <str-literal> <str-literal> + <str-literal> <str-literal> <str-literal> ) ; System . err . println ( <str-literal> <str-literal> <str-literal> ) ; System . exit ( 0 ) ; } },1
<comment> public static final int <w> MAX _ DIMS </w> = 8 ;,0
public <w> Dependency Resolution Request </w> <w> set Resolution Filter </w> ( <w> Dependency Filter </w> filter ) { this . filter = filter ; return this ; },1
"<comment> protected void <w> validate Security Roles </w> ( ) { <comment> <w> Security Constraint </w> constraints [ ] = context . <w> find Constraints </w> ( ) ; for ( int i = 0 ; i < constraints . length ; i + + ) { String roles [ ] = constraints [ i ] . <w> find Auth Roles </w> ( ) ; for ( int j = 0 ; j < roles . length ; j + + ) { if ( ! <str-literal> <str-literal> <str-literal> . equals ( roles [ j ] ) & & ! context . <w> find Security Role </w> ( roles [ j ] ) ) { log . warn ( sm . <w> get String </w> ( <str-literal> <str-literal> <str-literal> , roles [ j ] ) ) ; context . <w> add Security Role </w> ( roles [ j ] ) ; } } } <comment> Container wrappers [ ] = context . <w> find Children </w> ( ) ; for ( int i = 0 ; i < wrappers . length ; i + + ) { Wrapper wrapper = ( Wrapper ) wrappers [ i ] ; String <w> run As </w> = wrapper . <w> get Run As </w> ( ) ; if ( ( <w> run As </w> ! = null ) & & ! context . <w> find Security Role </w> ( <w> run As </w> ) ) { log . warn ( sm . <w> get String </w> ( <str-literal> <str-literal> <str-literal> , <w> run As </w> ) ) ; context . <w> add Security Role </w> ( <w> run As </w> ) ; } String names [ ] = wrapper . <w> find Security References </w> ( ) ; for ( int j = 0 ; j < names . length ; j + + ) { String link = wrapper . <w> find Security Reference </w> ( names [ j ] ) ; if ( ( link ! = null ) & & ! context . <w> find Security Role </w> ( link ) ) { log . warn ( sm . <w> get String </w> ( <str-literal> <str-literal> <str-literal> , link ) ) ; context . <w> add Security Role </w> ( link ) ; } } } }",0
abstract Builder < T > <w> set Max Files Per Bundle </w> ( Integer <w> max Files Per Bundle </w> ) ;,1
"<comment> @ Override public Object <w> lookup Link </w> ( Name name ) throws <w> Naming Exception </w> { return lookup ( name , false ) ; }",0
<comment> public static final String <w> SSL _ PROTO _ TL Sv 1 _ 0 </w> = <str-literal> <str-literal> <str-literal> ;,0
public static long <w> Event Mods </w> = New | Public | Protected | Internal | Private | Static | Virtual | Sealed | Override | Abstract | Extern ;,1
public void <w> To Source </w> ( <w> String Builder </w> sb ) { sb . append ( <str-literal> <str-literal> <str-literal> ) ; this . <w> New Line </w> ( sb ) ; <w> Try Block </w> . <w> To Source </w> ( sb ) ; for ( <w> Catch Node </w> cb : <w> Catch Blocks </w> ) { cb . <w> To Source </w> ( sb ) ; } if ( <w> Finally Block </w> ! = null ) { <w> Finally Block </w> . <w> To Source </w> ( sb ) ; } },1
private <w> Print Stream </w> <w> output Stream </w> ;,0
private final Collection < String > <w> scopes To Collect For Current Project </w> ;,0
private List < <w> Artifact Metadata </w> > classpath ;,1
"abstract Builder < K , V > <w> set Key Type Descriptor </w> ( <w> Type Descriptor </w> < K > <w> key Type Descriptor </w> ) ;",1
"private static void <w> set Elem </w> ( Context cx , Scriptable target , long index , Object value ) { if ( index > Integer . <w> MAX _ VALUE </w> ) { String id = Long . <w> to String </w> ( index ) ; <w> Scriptable Object </w> . <w> put Property </w> ( target , id , value ) ; } else { <w> Scriptable Object </w> . <w> put Property </w> ( target , ( int ) index , value ) ; } }",0
public <w> Serializable Configuration </w> ( Configuration conf ) { if ( conf = = null ) { throw new <w> Null Pointer Exception </w> ( <str-literal> <str-literal> <str-literal> ) ; } this . conf = conf ; },0
public void <w> To Source </w> ( <w> String Builder </w> sb ) { for ( T node : this ) { <w> Base Node </w> b = ( <w> Base Node </w> ) node ; b . <w> To Source </w> ( sb ) ; } },1
"@ Test public void <w> reuse Clients Up To Config Variable Concurrent </w> ( ) throws Exception { <w> test Client Reuse </w> ( 1 , true ) ; <w> test Client Reuse </w> ( 2 , true ) ; <w> test Client Reuse </w> ( 3 , true ) ; <w> test Client Reuse </w> ( 4 , true ) ; }",0
private <w> J Check Box </w> <w> layout Diagrams </w> ;,1
final long <w> num Terms </w> ;,0
<comment> private Object <w> get Model </w> ( ) { if ( model ! = null ) { return model ; } for ( Object <w> user Model </w> : <w> get Project </w> ( ) . <w> get User Defined Model List </w> ( ) ) { if ( ! <w> get Model Management Helper </w> ( ) . <w> is Read Only </w> ( <w> user Model </w> ) ) { model = <w> user Model </w> ; return model ; } } throw new <w> Illegal State Exception </w> ( <str-literal> <str-literal> <str-literal> ) ; },1
@ Override protected Icon [ ] <w> get Icons </w> ( ) { if ( Model . <w> get Model Management Helper </w> ( ) . <w> is Read Only </w> ( <w> get Content </w> ( ) . <w> get Owner </w> ( ) ) ) { return new Icon [ 6 ] ; } return icons ; },1
<comment> public void <w> set Value </w> ( String <w> new Value </w> ) { value = <w> new Value </w> ; },0
"private static final byte [ ] <w> UTF 16 _ MESSAGE </w> = new byte [ ] { - 2 , - 1 , 0 , 65 , 0 , 66 , 0 , 67 } ;",1
public Configuration get ( ) { return conf ; },0
"<comment> private Map < String , String > <w> effective Config </w> ;",1
private final <w> Prefix Comparator </w> <w> prefix Comparator </w> ;,0
<comment> private final <w> Delete Slice </w> <w> global Slice </w> ;,0
@ Override protected List < <w> Query Node </w> > <w> set Children Order </w> ( List < <w> Query Node </w> > children ) throws <w> Query Node Exception </w> { return children ; },1
"<comment> private static void <w> get Nodes From Path </w> ( final <w> Node List Impl </w> result , final Node <w> context Node </w> , final String [ ] path , final int <w> start Index </w> ) { final <w> Node List </w> childs = <w> context Node </w> . <w> get Child Nodes </w> ( ) ; int m , l ; Node item ; if ( <w> start Index </w> = = ( path . length - 1 ) ) { if ( childs ! = null ) { m = 0 ; l = childs . <w> get Length </w> ( ) ; while ( m < l ) { item = childs . item ( m ) ; if ( item . <w> get Node Type </w> ( ) = = Node . <w> ELEMENT _ NODE </w> ) { <comment> <comment> if ( path [ <w> start Index </w> ] . equals ( item . <w> get Local Name </w> ( ) ! = null ? item . <w> get Local Name </w> ( ) : item . <w> get Node Name </w> ( ) ) ) { result . <w> add Node </w> ( item ) ; } } m + + ; } } } else { if ( childs ! = null ) { m = 0 ; l = childs . <w> get Length </w> ( ) ; while ( m < l ) { item = childs . item ( m ) ; if ( item . <w> get Node Type </w> ( ) = = Node . <w> ELEMENT _ NODE </w> ) { <comment> <comment> if ( path [ <w> start Index </w> ] . equals ( item . <w> get Local Name </w> ( ) ! = null ? item . <w> get Local Name </w> ( ) : item . <w> get Node Name </w> ( ) ) ) { <w> get Nodes From Path </w> ( result , item , path , <w> start Index </w> + 1 ) ; } } m + + ; } } } }",1
private List < <w> Data Sender </w> > inuse = null ;,1
<comment> protected final String REPOSITORIES = <str-literal> <str-literal> <str-literal> ;,1
<comment> protected final Object [ ] <w> get Heap Array </w> ( ) { return ( Object [ ] ) heap ; },0
public String <w> to String </w> ( ) { return <w> PERIOD _ FORMATTER </w> . print ( delay . <w> to Period </w> ( ) ) ; },0
"public static String <w> get View </w> ( String query if ( query ! = null ) { int index = query . <w> index Of </w> ( Constants . <w> VIEW _ PARAM </w> ) ; if ( index ! = - 1 & & ( index = = 0 | | query . <w> char At </w> ( index - 1 ) = = <str-literal> ) & & query . length ( ) > index + Constants . <w> VIEW _ PARAM </w> . length ( ) & & query . <w> char At </w> ( index + Constants . <w> VIEW _ PARAM </w> . length ( ) ) = = <str-literal> ) { String tmp = query . substring ( index + Constants . <w> VIEW _ PARAM </w> . length ( ) + 1 ) ; index = tmp . <w> index Of </w> ( <str-literal> ) ; if ( index ! = - 1 ) { return tmp . substring ( 0 , index ) ; } else { return tmp ; } } else { return env . <w> get View </w> ( ) ; } } else { return env . <w> get View </w> ( ) ; } }",1
private final long <w> num Elements For Spill Threshold </w> ;,0
public static final String <w> DEFAULT _ RESOURCE _ LINK _ FACTORY </w> = Package + <str-literal> <str-literal> <str-literal> ;,0
private void <w> check Edges </w> ( int <w> n Edges </w> ) { if ( <w> incident Edges </w> = = null ) { <w> incident Edges </w> = new <w> Hash Map </w> < > ( <w> n Edges </w> ) ; } if ( <w> excident Edges </w> = = null ) { <w> excident Edges </w> = new <w> Hash Map </w> < > ( <w> n Edges </w> ) ; } },1
"<comment> protected static final byte [ ] <w> COORD _ HEADER </w> = new byte [ ] { - 86 , 38 , - 34 , - 29 , - 98 , 90 , 65 , 63 , - 81 , - 122 , - 6 , - 110 , 99 , - 54 , 13 , 63 } ;",0
public String <w> get Format </w> ( long time ) { return cache . <w> get Format </w> ( time ) ; },0
"public <w> Maven Metadata </w> <w> set File </w> ( File file ) { return new <w> Versions Metadata </w> ( artifact , file ) ; }",1
final int <w> n Terms </w> ;,0
public Enumeration <w> get Locales </w> ( ) { return this . req . <w> get Locales </w> ( ) ; },0
"<comment> private final Map < String , String > <w> path Parameters </w> = new <w> Hash Map </w> < > ( ) ;",0
public <w> Dependency Resolution Request </w> <w> set Maven Project </w> ( <w> Maven Project </w> project ) { this . project = project ; return this ; },1
"@ Override public Object <w> get Value </w> ( <w> EL Context </w> context ) { context . <w> notify Before Evaluation </w> ( <w> get Expression String </w> ( ) ) ; Object result ; if ( this . <w> expected Type </w> ! = null ) { result = context . <w> convert To Type </w> ( this . value , this . <w> expected Type </w> ) ; } else { result = this . value ; } context . <w> notify After Evaluation </w> ( <w> get Expression String </w> ( ) ) ; return result ; }",1
<comment> protected long <w> nr Of Filter Requests </w> = 0 ;,0
<comment> public String <w> get Unless </w> ( ) { return <w> unless Condition </w> ; },0
private static final String <w> MIN _ INSYNC _ REPLICAS _ CONFIG </w> = <str-literal> <str-literal> <str-literal> ;,0
@ Override public Set < Critic > <w> get Critics </w> ( ) { if ( critics = = null ) { <w> load Well Formedness Rules </w> ( ) ; } return super . <w> get Critics </w> ( ) ; },1
<comment> static final int <w> ALL _ MISSING </w> = - 2 ;,0
<comment> private static final String <w> MAX _ BYTES _ KEY _ NAME </w> = <str-literal> <str-literal> <str-literal> ;,0
public Collection <w> get Attributes Inh </w> ( Object classifier ) { return impl . <w> get Attributes Inh </w> ( classifier ) ; },0
public <w> Project Builder Configuration </w> <w> set User Properties </w> ( Properties <w> user Properties </w> ) { this . <w> user Properties </w> = <w> user Properties </w> ; return this ; },1
public long <w> get Clicks </w> ( ) { return clicks ; },1
<comment> final <w> Segment Doc Values </w> <w> seg Doc Values </w> ;,0
"public boolean <w> is Saturated </w> ( <w> Fuzzy Set </w> <w> bloom Filter </w> , <w> Field Info </w> <w> field Info </w> ) { <comment> <comment> return <w> bloom Filter </w> . <w> get Saturation </w> ( ) > 0.9f ; }",0
@ Override public int <w> hash Code </w> ( ) { return ( <w> super Class </w> . <w> hash Code </w> ( ) + Arrays . <w> hash Code </w> ( interfaces ) ) ^ names . size ( ) ; },0
"<comment> public java . util . Map < java . lang . String , java . lang . Integer > <w> get String To Int Column </w> ( ) { return <w> string _ to _ int _ column </w> ; }",0
public final int <w> max Bytes </w> ;,1
private long <w> window Bytes </w> ;,1
private Map <w> m Ary </w> ;,1
@ Override public <w> Maven Execution Request </w> <w> set Active Profiles </w> ( List < String > <w> active Profiles </w> ) { if ( <w> active Profiles </w> ! = null ) { this . <w> active Profiles </w> = new <w> Array List </w> < > ( <w> active Profiles </w> ) ; } else { this . <w> active Profiles </w> = null ; } return this ; },1
<comment> private Token <w> jj _ scanpos </w> ;,0
